#id	set	correctLabelW0orW1	warrant0	warrant1	reason	claim	debateTitle	debateInfo
9853997_193_A3GNQDFPZALU92	train_swap	0	[20, 28, 10, 881, 4, 56, 69, 1111, 16, 21, 248, 8, 989, 759, 16, 109, 28, 1586, 14, 16, 3, 546, 9, 1894, 530]	[20, 28, 104, 881, 4, 56, 69, 1111, 16, 21, 248, 8, 989, 759, 16, 109, 28, 1586, 14, 16, 3, 546, 9, 1894, 530]	[282, 12, 7, 248, 244, 16, 3, 1896, 6]	[168, 17, 352, 29, 557]	[25, 168, 1324, 29, 1327, 31, 1177, 5]	[33, 337, 16, 7, 1309, 483, 3, 549, 5, 121, 337, 501, 537, 1234, 65, 29, 3, 169, 87, 182, 169, 5]
9311766_52_A104V8NZIQFN2F	train_swap	1	[3, 24, 141, 155, 32, 141, 411, 84, 9, 3, 3534]	[3, 24, 141, 155, 32, 141, 91, 18, 138, 54, 9, 3, 3534]	[1924, 1144, 411, 52, 2489, 1283, 4, 242, 7, 1601, 828, 13, 3, 354, 6]	[368, 447]	[368, 350, 31, 332, 4, 350]	[25, 232, 23, 344, 32, 591, 5]
9311766_52_A104V8NZIQFN2F	train_swap	0	[3, 24, 141, 155, 32, 141, 91, 18, 138, 54, 9, 3, 3534]	[3, 24, 141, 155, 32, 141, 411, 84, 9, 3, 3534]	[1924, 1144, 411, 52, 2489, 1283, 4, 242, 7, 1601, 828, 13, 3, 354, 6]	[368, 447]	[368, 350, 31, 332, 4, 350]	[25, 232, 23, 344, 32, 591, 5]
10225342_88_A104V8NZIQFN2F	train_swap	1	[171, 51, 3113, 7, 391, 4, 267, 1739]	[171, 1438, 3113, 1739]	[387, 11, 7, 678, 5231, 14, 10, 5045, 6]	[387, 11, 69, 101, 9, 7, 754]	[58, 387, 257, 559, 9, 7, 865, 5]	[39, 3, 224, 8, 859, 236, 9, 418, 536, 22, 226, 8, 224, 148, 5]
10225342_88_A104V8NZIQFN2F	train_swap	0	[171, 1438, 3113, 1739]	[171, 51, 3113, 7, 391, 4, 267, 1739]	[387, 11, 7, 678, 5231, 14, 10, 5045, 6]	[387, 11, 69, 101, 9, 7, 754]	[58, 387, 257, 559, 9, 7, 865, 5]	[39, 3, 224, 8, 859, 236, 9, 418, 536, 22, 226, 8, 224, 148, 5]
10527961_276_A2GHGJP29KRWOQ	train_swap	0	[79, 2677, 11, 30, 304, 53, 1127, 50, 1125]	[79, 2677, 11, 153, 304, 53, 1127, 50, 1125]	[1250, 2621, 2812, 65, 304, 2677, 6]	[1250, 462, 12, 10, 3, 1572, 4, 1090, 274]	[33, 1250, 2425, 3, 2440, 5]	[233, 347, 9, 1090, 2033, 106, 2375, 4, 320, 617, 462, 41, 7, 64, 4, 1749, 1090, 274, 6, 58, 26, 29, 4, 528, 5]
10527961_276_A2GHGJP29KRWOQ	train_swap	1	[79, 2677, 11, 153, 304, 53, 1127, 50, 1125]	[79, 2677, 11, 30, 304, 53, 1127, 50, 1125]	[1250, 2621, 2812, 65, 304, 2677, 6]	[1250, 462, 12, 10, 3, 1572, 4, 1090, 274]	[33, 1250, 2425, 3, 2440, 5]	[233, 347, 9, 1090, 2033, 106, 2375, 4, 320, 617, 462, 41, 7, 64, 4, 1749, 1090, 274, 6, 58, 26, 29, 4, 528, 5]
13237789_116_A247LJDZOGXJK6	train_swap	0	[60, 277, 17, 15, 2984, 29, 22, 3462, 285]	[54, 277, 17, 15, 2984, 29, 22, 3462, 285]	[1554, 109, 17, 15, 88, 4, 909, 3753, 26, 27, 2245, 7, 4680, 6]	[620, 17, 10, 15, 7, 958, 130]	[25, 620, 89, 7, 2172, 2421, 5]	[25, 7, 958, 1515, 2363, 3, 130, 4, 909, 14, 4, 2095, 218, 798, 21, 1871, 8, 2041, 1019, 5]
13237789_116_A247LJDZOGXJK6	train_swap	1	[54, 277, 17, 15, 2984, 29, 22, 3462, 285]	[60, 277, 17, 15, 2984, 29, 22, 3462, 285]	[1554, 109, 17, 15, 88, 4, 909, 3753, 26, 27, 2245, 7, 4680, 6]	[620, 17, 10, 15, 7, 958, 130]	[25, 620, 89, 7, 2172, 2421, 5]	[25, 7, 958, 1515, 2363, 3, 130, 4, 909, 14, 4, 2095, 218, 798, 21, 1871, 8, 2041, 1019, 5]
6103657_46_A1DJNUJZN8FE7N	train_swap	1	[20, 59, 18, 152, 3768, 41, 101, 41, 26, 566, 107, 4, 19, 141, 459]	[20, 148, 30, 41, 26, 566, 107, 4, 19, 141, 459]	[102, 148, 3, 3504, 61, 4, 2058, 6]	[649, 11, 421]	[58, 471, 297, 257, 559, 1252, 379, 649, 5]	[39, 3, 708, 166, 816, 354, 35, 4, 15, 30, 1089, 432, 14, 31, 11, 26, 421, 13, 3, 250, 9, 3, 166, 14, 8, 3, 150, 5]
6103657_46_A1DJNUJZN8FE7N	train_swap	0	[20, 148, 30, 41, 26, 566, 107, 4, 19, 141, 459]	[20, 59, 18, 152, 3768, 41, 101, 41, 26, 566, 107, 4, 19, 141, 459]	[102, 148, 3, 3504, 61, 4, 2058, 6]	[649, 11, 421]	[58, 471, 297, 257, 559, 1252, 379, 649, 5]	[39, 3, 708, 166, 816, 354, 35, 4, 15, 30, 1089, 432, 14, 31, 11, 26, 421, 13, 3, 250, 9, 3, 166, 14, 8, 3, 150, 5]
8828406_0_A1DJNUJZN8FE7N	train_swap	1	[1045, 443, 626, 564, 110, 16, 1078, 187]	[1045, 626, 564, 110, 16, 1078, 187]	[167, 110, 19, 7, 209, 41, 534, 41, 1045, 626, 291, 6]	[39, 10, 1132, 110, 441, 16, 273, 66]	[587, 3, 590]	[25, 30, 273, 66, 458, 16, 3, 582, 9, 583, 165, 8, 435, 579, 581, 110, 62, 5]
8828406_0_A1DJNUJZN8FE7N	train_swap	0	[1045, 626, 564, 110, 16, 1078, 187]	[1045, 443, 626, 564, 110, 16, 1078, 187]	[167, 110, 19, 7, 209, 41, 534, 41, 1045, 626, 291, 6]	[39, 10, 1132, 110, 441, 16, 273, 66]	[587, 3, 590]	[25, 30, 273, 66, 458, 16, 3, 582, 9, 583, 165, 8, 435, 579, 581, 110, 62, 5]
5613711_180_A1OYYWJ2B7OQTD	train_swap	0	[269, 59, 18, 2785, 580, 1560, 9, 3, 1632]	[269, 4407, 7, 580, 412, 9, 3, 1632]	[193, 11, 10, 629, 22, 1036, 4, 3, 95, 9, 425, 31, 239, 916, 2553, 6]	[193, 11, 396, 891]	[58, 193, 864, 900, 5]	[846, 93, 141, 326, 29, 3, 398, 14, 20, 28, 364, 10, 4, 832, 560, 33, 660, 892, 5]
5613711_180_A1OYYWJ2B7OQTD	train_swap	1	[269, 4407, 7, 580, 412, 9, 3, 1632]	[269, 59, 18, 2785, 580, 1560, 9, 3, 1632]	[193, 11, 10, 629, 22, 1036, 4, 3, 95, 9, 425, 31, 239, 916, 2553, 6]	[193, 11, 396, 891]	[58, 193, 864, 900, 5]	[846, 93, 141, 326, 29, 3, 398, 14, 20, 28, 364, 10, 4, 832, 560, 33, 660, 892, 5]
2699104_481_AE861G0AY5RGT	train_swap	0	[1625, 392, 12, 41, 125, 41, 745, 392]	[1625, 392, 12, 18, 41, 125, 41, 745, 392]	[898, 62, 68, 24, 459, 2261, 8, 30, 4030, 6]	[112, 35, 122, 62]	[39, 112, 70, 261, 298, 5]	[140, 122, 62, 67, 230, 40, 43, 253, 14, 77, 23, 37, 263, 4, 214, 5]
2699104_481_AE861G0AY5RGT	train_swap	1	[1625, 392, 12, 18, 41, 125, 41, 745, 392]	[1625, 392, 12, 41, 125, 41, 745, 392]	[898, 62, 68, 24, 459, 2261, 8, 30, 4030, 6]	[112, 35, 122, 62]	[39, 112, 70, 261, 298, 5]	[140, 122, 62, 67, 230, 40, 43, 253, 14, 77, 23, 37, 263, 4, 214, 5]
10224008_80_A1DJNUJZN8FE7N	train_swap	1	[278, 12, 18, 304, 16, 3, 1869]	[278, 12, 1974, 304]	[1184, 12, 30, 304, 4, 324, 53, 278, 6]	[387, 11, 69, 101, 9, 7, 754]	[58, 387, 257, 559, 9, 7, 865, 5]	[39, 3, 224, 8, 859, 236, 9, 418, 536, 22, 226, 8, 224, 148, 5]
10224008_80_A1DJNUJZN8FE7N	train_swap	0	[278, 12, 1974, 304]	[278, 12, 18, 304, 16, 3, 1869]	[1184, 12, 30, 304, 4, 324, 53, 278, 6]	[387, 11, 69, 101, 9, 7, 754]	[58, 387, 257, 559, 9, 7, 865, 5]	[39, 3, 224, 8, 859, 236, 9, 418, 536, 22, 226, 8, 224, 148, 5]
6019509_344_A34QZDSTKZ3JO9	train_swap	0	[69, 43, 847, 12, 18, 513, 4, 56, 1075, 1851]	[69, 43, 847, 27, 56, 1075, 1851]	[1643, 935, 11, 792, 16, 847, 6]	[178, 12, 44, 13, 74]	[33, 178, 164, 281, 325, 5]	[306, 80, 9, 215, 183, 144, 18, 340, 4, 15, 313, 6, 33, 3, 207, 44, 13, 74, 5]
6019509_344_A34QZDSTKZ3JO9	train_swap	1	[69, 43, 847, 27, 56, 1075, 1851]	[69, 43, 847, 12, 18, 513, 4, 56, 1075, 1851]	[1643, 935, 11, 792, 16, 847, 6]	[178, 12, 44, 13, 74]	[33, 178, 164, 281, 325, 5]	[306, 80, 9, 215, 183, 144, 18, 340, 4, 15, 313, 6, 33, 3, 207, 44, 13, 74, 5]
6032130_73_A1CF6U3GF7DZEJ	train_swap	1	[3, 170, 8, 1581, 19, 30, 53, 158, 614, 4, 2387, 3, 1363]	[3, 170, 8, 1581, 23, 10, 19, 158, 614, 4, 2387, 3, 1363]	[127, 133, 11, 10, 615, 57, 73, 76, 4, 2124, 14, 8, 43, 66, 19, 252, 344, 32, 137, 2479, 16, 2530, 9, 1063, 8, 3217, 6]	[47, 35, 30, 973, 105, 1040, 149]	[39, 47, 70, 271, 1534, 1535, 1254, 1407, 5]	[306, 227, 46, 15, 752, 86, 49, 1258, 1013, 83, 6, 287, 751, 49, 203, 158, 14, 8, 360, 1334, 13, 45, 837, 6]
6032130_73_A1CF6U3GF7DZEJ	train_swap	0	[3, 170, 8, 1581, 23, 10, 19, 158, 614, 4, 2387, 3, 1363]	[3, 170, 8, 1581, 19, 30, 53, 158, 614, 4, 2387, 3, 1363]	[127, 133, 11, 10, 615, 57, 73, 76, 4, 2124, 14, 8, 43, 66, 19, 252, 344, 32, 137, 2479, 16, 2530, 9, 1063, 8, 3217, 6]	[47, 35, 30, 973, 105, 1040, 149]	[39, 47, 70, 271, 1534, 1535, 1254, 1407, 5]	[306, 227, 46, 15, 752, 86, 49, 1258, 1013, 83, 6, 287, 751, 49, 203, 158, 14, 8, 360, 1334, 13, 45, 837, 6]
12633427_954_AE861G0AY5RGT	train_swap	0	[20, 28, 1910, 290, 27, 424, 293]	[20, 28, 1910, 290, 27, 10, 424, 293]	[293, 154, 4, 15, 3646, 564, 20, 2139, 52, 4186, 5309, 104, 3, 120, 17, 82, 32, 290, 86, 20, 27, 424, 21, 6]	[48, 113, 17, 82, 32, 290, 4, 449, 293]	[25, 3, 113, 845, 140, 290, 4, 1531, 293, 5]	[33, 3, 1488, 347, 333, 7, 381, 4, 3, 296, 200, 21, 204, 32, 3, 1502, 1206, 1501, 46, 15, 16, 3, 499, 546, 5]
12633427_954_AE861G0AY5RGT	train_swap	1	[20, 28, 1910, 290, 27, 10, 424, 293]	[20, 28, 1910, 290, 27, 424, 293]	[293, 154, 4, 15, 3646, 564, 20, 2139, 52, 4186, 5309, 104, 3, 120, 17, 82, 32, 290, 86, 20, 27, 424, 21, 6]	[48, 113, 17, 82, 32, 290, 4, 449, 293]	[25, 3, 113, 845, 140, 290, 4, 1531, 293, 5]	[33, 3, 1488, 347, 333, 7, 381, 4, 3, 296, 200, 21, 204, 32, 3, 1502, 1206, 1501, 46, 15, 16, 3, 499, 546, 5]
5445924_630_A2JKETV64OU7DY	train_swap	1	[20, 2504, 7, 2886, 9, 76, 20, 1819, 4, 15, 29, 3, 907, 2036, 16, 3, 2567, 6]	[20, 2873, 37, 29, 3, 907, 2036, 16, 3, 2567]	[241, 346, 155, 803, 9, 37, 57, 4770, 42, 4, 82, 534, 52, 364, 13, 82, 182, 8, 60, 4845, 6]	[241, 491, 538, 87, 37]	[39, 241, 439, 584, 165, 168, 5]	[25, 3, 71, 56, 510, 4, 234, 451, 400, 14, 31, 11, 346, 7, 258, 34, 258, 5]
5445924_630_A2JKETV64OU7DY	train_swap	0	[20, 2873, 37, 29, 3, 907, 2036, 16, 3, 2567]	[20, 2504, 7, 2886, 9, 76, 20, 1819, 4, 15, 29, 3, 907, 2036, 16, 3, 2567, 6]	[241, 346, 155, 803, 9, 37, 57, 4770, 42, 4, 82, 534, 52, 364, 13, 82, 182, 8, 60, 4845, 6]	[241, 491, 538, 87, 37]	[39, 241, 439, 584, 165, 168, 5]	[25, 3, 71, 56, 510, 4, 234, 451, 400, 14, 31, 11, 346, 7, 258, 34, 258, 5]
6017135_17_A1CF6U3GF7DZEJ	train_swap	1	[333, 38, 36, 117, 835, 14, 4370, 7, 391, 4231]	[333, 38, 36, 15, 3791, 9, 394, 1013]	[302, 91, 18, 2977, 41, 313, 8, 498, 7, 207, 3436, 1793, 1210, 6]	[178, 12, 10, 44, 13, 74]	[33, 178, 164, 281, 325, 5]	[306, 80, 9, 215, 183, 144, 18, 340, 4, 15, 313, 6, 33, 3, 207, 44, 13, 74, 5]
6017135_17_A1CF6U3GF7DZEJ	train_swap	0	[333, 38, 36, 15, 3791, 9, 394, 1013]	[333, 38, 36, 117, 835, 14, 4370, 7, 391, 4231]	[302, 91, 18, 2977, 41, 313, 8, 498, 7, 207, 3436, 1793, 1210, 6]	[178, 12, 10, 44, 13, 74]	[33, 178, 164, 281, 325, 5]	[306, 80, 9, 215, 183, 144, 18, 340, 4, 15, 313, 6, 33, 3, 207, 44, 13, 74, 5]
3235190_0_A247LJDZOGXJK6	train_swap	0	[1629, 895, 11, 221, 30, 737, 53, 22, 2054]	[1629, 895, 11, 221, 153, 737, 53, 22, 2054]	[572, 655, 59, 18, 1862, 1456, 7, 1629, 173, 6]	[572, 655, 12, 758]	[33, 572, 1248, 1253, 5]	[121, 569, 208, 9, 7, 173, 28, 187, 229, 4, 348, 644, 31, 27, 20, 15, 758, 5]
3235190_0_A247LJDZOGXJK6	train_swap	1	[1629, 895, 11, 221, 153, 737, 53, 22, 2054]	[1629, 895, 11, 221, 30, 737, 53, 22, 2054]	[572, 655, 59, 18, 1862, 1456, 7, 1629, 173, 6]	[572, 655, 12, 758]	[33, 572, 1248, 1253, 5]	[121, 569, 208, 9, 7, 173, 28, 187, 229, 4, 348, 644, 31, 27, 20, 15, 758, 5]
2700850_116_A104V8NZIQFN2F	train_swap	1	[122, 62, 11, 1790, 1704]	[122, 62, 11, 4415, 1704]	[168, 35, 4, 459, 2118, 8, 870, 9, 1790, 1358, 6]	[112, 35, 122, 62]	[39, 112, 70, 261, 298, 5]	[140, 122, 62, 67, 230, 40, 43, 253, 14, 77, 23, 37, 263, 4, 214, 5]
2700850_116_A104V8NZIQFN2F	train_swap	0	[122, 62, 11, 4415, 1704]	[122, 62, 11, 1790, 1704]	[168, 35, 4, 459, 2118, 8, 870, 9, 1790, 1358, 6]	[112, 35, 122, 62]	[39, 112, 70, 261, 298, 5]	[140, 122, 62, 67, 230, 40, 43, 253, 14, 77, 23, 37, 263, 4, 214, 5]
4062443_409_A1I4CYG5YDFTYM	train_swap	0	[21, 152, 91, 18, 15, 1773, 32, 3, 269, 49, 19]	[21, 152, 123, 15, 1773, 3784, 32, 4468, 4569, 16, 269, 8, 7, 623, 4537]	[48, 148, 4, 1054, 75, 570, 32, 269, 12, 3892, 6]	[167, 570, 11, 10, 1158]	[58, 167, 877, 1186, 5]	[200, 8, 256, 11, 608, 1076, 843, 1168, 6, 377, 11, 698, 4, 3, 555, 6]
4062443_409_A1I4CYG5YDFTYM	train_swap	1	[21, 152, 123, 15, 1773, 3784, 32, 4468, 4569, 16, 269, 8, 7, 623, 4537]	[21, 152, 91, 18, 15, 1773, 32, 3, 269, 49, 19]	[48, 148, 4, 1054, 75, 570, 32, 269, 12, 3892, 6]	[167, 570, 11, 10, 1158]	[58, 167, 877, 1186, 5]	[200, 8, 256, 11, 608, 1076, 843, 1168, 6, 377, 11, 698, 4, 3, 555, 6]
9953248_133_A1I4CYG5YDFTYM	train_swap	0	[3, 539, 59, 18, 1770, 3, 2111, 564, 20, 12, 912]	[3, 539, 59, 21, 4, 3, 2111, 564, 20, 12, 912]	[3628, 12, 30, 53, 2782, 4, 804, 1657, 156, 4, 22, 135, 6]	[206, 17, 19, 7, 209, 40, 3, 477]	[25, 206, 146, 7, 522, 40, 3, 521, 5]	[271, 232, 19, 94, 219, 99, 156, 478, 6, 127, 467, 246, 21, 28, 503, 6, 127, 480, 251, 20, 515, 6]
9953248_133_A1I4CYG5YDFTYM	train_swap	1	[3, 539, 59, 21, 4, 3, 2111, 564, 20, 12, 912]	[3, 539, 59, 18, 1770, 3, 2111, 564, 20, 12, 912]	[3628, 12, 30, 53, 2782, 4, 804, 1657, 156, 4, 22, 135, 6]	[206, 17, 19, 7, 209, 40, 3, 477]	[25, 206, 146, 7, 522, 40, 3, 521, 5]	[271, 232, 19, 94, 219, 99, 156, 478, 6, 127, 467, 246, 21, 28, 503, 6, 127, 480, 251, 20, 515, 6]
4845332_217_A1I4CYG5YDFTYM	train_swap	1	[3, 120, 2035, 29, 7, 580, 341, 8, 3320, 21, 411, 30, 1114, 14, 63, 46, 10, 15, 1114]	[3, 120, 2035, 29, 7, 1537, 341, 8, 3320, 21, 411, 3, 185, 971, 9, 1114, 41, 2843]	[102, 1105, 13, 2843, 6]	[620, 17, 15, 265]	[25, 620, 89, 289, 5]	[287, 11, 55, 192, 69, 43, 24, 1631, 1635, 5]
4845332_217_A1I4CYG5YDFTYM	train_swap	0	[3, 120, 2035, 29, 7, 1537, 341, 8, 3320, 21, 411, 3, 185, 971, 9, 1114, 41, 2843]	[3, 120, 2035, 29, 7, 580, 341, 8, 3320, 21, 411, 30, 1114, 14, 63, 46, 10, 15, 1114]	[102, 1105, 13, 2843, 6]	[620, 17, 15, 265]	[25, 620, 89, 289, 5]	[287, 11, 55, 192, 69, 43, 24, 1631, 1635, 5]
9305215_426_A1I4CYG5YDFTYM	train_swap	1	[24, 217, 18, 15, 561, 4, 163, 30, 13, 3393]	[24, 36, 15, 839, 30, 13, 3393]	[128, 106, 4, 5352, 3, 1055, 9, 4908, 2656, 4, 163, 2572, 429, 2230, 6]	[332, 4, 447]	[368, 350, 31, 332, 4, 350]	[25, 232, 23, 344, 32, 591, 5]
9305215_426_A1I4CYG5YDFTYM	train_swap	0	[24, 36, 15, 839, 30, 13, 3393]	[24, 217, 18, 15, 561, 4, 163, 30, 13, 3393]	[128, 106, 4, 5352, 3, 1055, 9, 4908, 2656, 4, 163, 2572, 429, 2230, 6]	[332, 4, 447]	[368, 350, 31, 332, 4, 350]	[25, 232, 23, 344, 32, 591, 5]
5480877_361_AYFOAD75CRBKE	train_swap	0	[3, 73, 91, 18, 163, 7, 2472]	[3, 73, 27, 163, 7, 2472]	[286, 66, 814, 22, 744, 57, 3, 855, 9, 37, 78, 11, 1093, 1891, 14, 1292, 14, 520, 78, 59, 18, 2377, 17, 10, 56, 4, 96, 529, 363, 13, 32, 21, 61, 6]	[129, 34, 190, 17, 10, 294, 13, 92, 75, 414]	[25, 129, 34, 437, 696, 13, 329, 167, 694, 5]	[129, 34, 190, 201, 10, 106, 22, 38, 16, 3, 402, 119, 26, 566, 107, 4, 320, 42, 29, 3, 662, 371, 6, 33, 21, 22, 130, 5]
5480877_361_AYFOAD75CRBKE	train_swap	1	[3, 73, 27, 163, 7, 2472]	[3, 73, 91, 18, 163, 7, 2472]	[286, 66, 814, 22, 744, 57, 3, 855, 9, 37, 78, 11, 1093, 1891, 14, 1292, 14, 520, 78, 59, 18, 2377, 17, 10, 56, 4, 96, 529, 363, 13, 32, 21, 61, 6]	[129, 34, 190, 17, 10, 294, 13, 92, 75, 414]	[25, 129, 34, 437, 696, 13, 329, 167, 694, 5]	[129, 34, 190, 201, 10, 106, 22, 38, 16, 3, 402, 119, 26, 566, 107, 4, 320, 42, 29, 3, 662, 371, 6, 33, 21, 22, 130, 5]
7545952_11_A34QZDSTKZ3JO9	train_swap	1	[24, 117, 1010, 551, 484, 147, 86, 26, 23, 18, 107, 42]	[24, 17, 18, 1010, 551, 484, 41, 84, 24, 23, 18, 107, 42]	[761, 484, 427, 699, 4, 1395, 7, 391, 3811, 128, 320, 42, 4086, 147, 902, 128, 19, 3637, 42, 40, 598, 6]	[761, 484, 11, 550, 53, 45, 398]	[58, 761, 1644, 1641, 760, 1575, 398, 5]	[33, 7, 90, 551, 369, 550, 53, 7, 90, 1589, 34, 1630, 5, 33, 7, 862, 109, 153, 125, 53, 7, 862, 1591, 1308, 5]
7545952_11_A34QZDSTKZ3JO9	train_swap	0	[24, 17, 18, 1010, 551, 484, 41, 84, 24, 23, 18, 107, 42]	[24, 117, 1010, 551, 484, 147, 86, 26, 23, 18, 107, 42]	[761, 484, 427, 699, 4, 1395, 7, 391, 3811, 128, 320, 42, 4086, 147, 902, 128, 19, 3637, 42, 40, 598, 6]	[761, 484, 11, 550, 53, 45, 398]	[58, 761, 1644, 1641, 760, 1575, 398, 5]	[33, 7, 90, 551, 369, 550, 53, 7, 90, 1589, 34, 1630, 5, 33, 7, 862, 109, 153, 125, 53, 7, 862, 1591, 1308, 5]
8835812_0_A104V8NZIQFN2F	train_swap	1	[161, 192, 19, 430, 21, 159, 79, 3100]	[161, 23, 18, 160, 19, 430, 21, 159, 79, 3100]	[1173, 62, 159, 125, 162, 107, 1982, 14, 1241, 14, 8, 2293, 6]	[39, 10, 1132, 110, 441, 16, 273, 66]	[587, 3, 590]	[25, 30, 273, 66, 458, 16, 3, 582, 9, 583, 165, 8, 435, 579, 581, 110, 62, 5]
8835812_0_A104V8NZIQFN2F	train_swap	0	[161, 23, 18, 160, 19, 430, 21, 159, 79, 3100]	[161, 192, 19, 430, 21, 159, 79, 3100]	[1173, 62, 159, 125, 162, 107, 1982, 14, 1241, 14, 8, 2293, 6]	[39, 10, 1132, 110, 441, 16, 273, 66]	[587, 3, 590]	[25, 30, 273, 66, 458, 16, 3, 582, 9, 583, 165, 8, 435, 579, 581, 110, 62, 5]
6103587_0_A1DJNUJZN8FE7N	train_swap	1	[3, 72, 154, 4, 15, 3082, 21, 26, 23, 18, 626, 291]	[3, 72, 154, 4, 15, 3082, 21, 26, 626, 291]	[471, 11, 399, 563, 1147, 8, 3991, 4, 646, 3, 72, 291, 6]	[649, 17, 15, 30, 432]	[58, 471, 297, 257, 559, 1252, 379, 649, 5]	[39, 3, 708, 166, 816, 354, 35, 4, 15, 30, 1089, 432, 14, 31, 11, 26, 421, 13, 3, 250, 9, 3, 166, 14, 8, 3, 150, 5]
6103587_0_A1DJNUJZN8FE7N	train_swap	0	[3, 72, 154, 4, 15, 3082, 21, 26, 626, 291]	[3, 72, 154, 4, 15, 3082, 21, 26, 23, 18, 626, 291]	[471, 11, 399, 563, 1147, 8, 3991, 4, 646, 3, 72, 291, 6]	[649, 17, 15, 30, 432]	[58, 471, 297, 257, 559, 1252, 379, 649, 5]	[39, 3, 708, 166, 816, 354, 35, 4, 15, 30, 1089, 432, 14, 31, 11, 26, 421, 13, 3, 250, 9, 3, 166, 14, 8, 3, 150, 5]
3124188_800_A2QVMCGDLTWV9	train_swap	0	[573, 254, 23, 10, 427, 7, 416, 9, 1405, 32, 1603, 8, 1142, 848, 6]	[573, 254, 427, 7, 416, 9, 1405, 32, 1603, 8, 1142, 848, 6]	[48, 317, 254, 11, 292, 152, 8, 3996, 6]	[134, 174, 28, 317, 254, 11, 204]	[58, 134, 174, 28, 573, 723, 376, 5]	[351, 724, 28, 720, 716, 701, 362, 6, 351, 728, 28, 12, 713, 3, 616, 9, 3, 301, 6, 97, 12, 3, 710, 104, 267, 5]
3124188_800_A2QVMCGDLTWV9	train_swap	1	[573, 254, 427, 7, 416, 9, 1405, 32, 1603, 8, 1142, 848, 6]	[573, 254, 23, 10, 427, 7, 416, 9, 1405, 32, 1603, 8, 1142, 848, 6]	[48, 317, 254, 11, 292, 152, 8, 3996, 6]	[134, 174, 28, 317, 254, 11, 204]	[58, 134, 174, 28, 573, 723, 376, 5]	[351, 724, 28, 720, 716, 701, 362, 6, 351, 728, 28, 12, 713, 3, 616, 9, 3, 301, 6, 97, 12, 3, 710, 104, 267, 5]
3124932_0_A104V8NZIQFN2F	train_swap	1	[2039, 7, 317, 4, 82, 279, 141, 2023, 8, 2465]	[2039, 7, 317, 4, 82, 279, 141, 153, 2023, 8, 2465]	[601, 24, 3868, 2401, 4, 82, 6]	[134, 174, 28, 317, 254, 11, 204]	[58, 134, 174, 28, 573, 723, 376, 5]	[351, 724, 28, 720, 716, 701, 362, 6, 351, 728, 28, 12, 713, 3, 616, 9, 3, 301, 6, 97, 12, 3, 710, 104, 267, 5]
3124932_0_A104V8NZIQFN2F	train_swap	0	[2039, 7, 317, 4, 82, 279, 141, 153, 2023, 8, 2465]	[2039, 7, 317, 4, 82, 279, 141, 2023, 8, 2465]	[601, 24, 3868, 2401, 4, 82, 6]	[134, 174, 28, 317, 254, 11, 204]	[58, 134, 174, 28, 573, 723, 376, 5]	[351, 724, 28, 720, 716, 701, 362, 6, 351, 728, 28, 12, 713, 3, 616, 9, 3, 301, 6, 97, 12, 3, 710, 104, 267, 5]
4964300_22_A34QZDSTKZ3JO9	train_swap	1	[1497, 217, 18, 3298, 3, 490]	[1497, 36, 117, 3298, 3, 490]	[102, 12, 1228, 21, 1497, 887, 163, 7, 1861, 13, 2359, 490, 24, 6]	[621, 17, 10, 234, 490]	[25, 621, 438, 3, 1046, 5]	[25, 20, 15, 202, 13, 692, 4, 1163, 180, 866, 8, 969, 1148, 1171, 5]
4964300_22_A34QZDSTKZ3JO9	train_swap	0	[1497, 36, 117, 3298, 3, 490]	[1497, 217, 18, 3298, 3, 490]	[102, 12, 1228, 21, 1497, 887, 163, 7, 1861, 13, 2359, 490, 24, 6]	[621, 17, 10, 234, 490]	[25, 621, 438, 3, 1046, 5]	[25, 20, 15, 202, 13, 692, 4, 1163, 180, 866, 8, 969, 1148, 1171, 5]
7950152_326_A2GHGJP29KRWOQ	train_swap	1	[1703, 3549, 11, 10, 3, 1388, 3322, 111]	[1703, 3549, 11, 3, 1388, 3322, 111]	[139, 11, 7, 1703, 1092, 6]	[47, 35, 81]	[39, 47, 199, 70, 139, 5]	[97, 11, 81, 13, 14, 8, 76, 17, 26, 194, 5]
7950152_326_A2GHGJP29KRWOQ	train_swap	0	[1703, 3549, 11, 3, 1388, 3322, 111]	[1703, 3549, 11, 10, 3, 1388, 3322, 111]	[139, 11, 7, 1703, 1092, 6]	[47, 35, 81]	[39, 47, 199, 70, 139, 5]	[97, 11, 81, 13, 14, 8, 76, 17, 26, 194, 5]
9952050_384_A1CF6U3GF7DZEJ	train_swap	1	[128, 27, 160, 189, 4, 733, 1053, 31, 1570, 404, 175, 156]	[128, 27, 160, 189, 4, 733, 1053, 99, 245, 4, 1570, 404, 175, 156]	[128, 17, 15, 197, 4, 1059, 76, 101, 156, 128, 96, 6]	[206, 17, 19, 7, 209, 40, 3, 477]	[25, 206, 146, 7, 522, 40, 3, 521, 5]	[271, 232, 19, 94, 219, 99, 156, 478, 6, 127, 467, 246, 21, 28, 503, 6, 127, 480, 251, 20, 515, 6]
