#id	set	correctLabelW0orW1	warrant0	warrant1	reason	claim	debateTitle	debateInfo
8385921_17_A3PILUAB7LZGWQ	train_swap	1	[97, 10, 1347, 294, 3, 13, 15, 573, 62, 59]	[97, 10, 1347, 294, 23, 204, 11, 15, 573, 62, 59]	[2069, 144, 131, 589, 342, 7, 624, 1622, 16, 3501, 16, 9, 3507, 6]	[61, 314, 8, 7, 250, 394]	[8, 61, 314, 7, 250, 394, 5]	[42, 509, 178, 229, 23, 957, 7, 314, 474, 15, 7, 94, 438, 619, 5]
7367053_312_A1HKYY6XI2OHO1	train_swap	1	[282, 258, 28, 55, 770, 2835, 24, 2412, 55, 829, 809]	[11, 607, 258, 28, 55, 770, 2835, 24, 2412, 55, 829, 809]	[4619, 10, 271, 389, 4, 2148, 44, 70, 33, 3, 163, 26, 399, 21, 11, 1137, 14, 283, 16, 141, 71, 3, 2439, 8, 20, 3, 90, 928, 1180, 6]	[32, 27, 478, 752]	[18, 32, 27, 478, 752, 5]	[24, 478, 1113, 571, 575, 17, 7, 226, 1241, 1519, 28, 498, 5]
7367053_312_A1HKYY6XI2OHO1	train_swap	0	[11, 607, 258, 28, 55, 770, 2835, 24, 2412, 55, 829, 809]	[282, 258, 28, 55, 770, 2835, 24, 2412, 55, 829, 809]	[4619, 10, 271, 389, 4, 2148, 44, 70, 33, 3, 163, 26, 399, 21, 11, 1137, 14, 283, 16, 141, 71, 3, 2439, 8, 20, 3, 90, 928, 1180, 6]	[32, 27, 478, 752]	[18, 32, 27, 478, 752, 5]	[24, 478, 1113, 571, 575, 17, 7, 226, 1241, 1519, 28, 498, 5]
12070390_173_A1HKYY6XI2OHO1	train_swap	0	[605, 22, 18, 11, 311, 47, 3, 2814]	[605, 22, 311, 47, 3, 2814]	[89, 28, 3, 90, 68, 36, 164, 585, 70, 33, 1391, 6]	[3, 80, 738, 8, 7, 75, 4, 1152, 46, 154, 627, 128]	[13, 759, 1703, 15, 14, 1806, 5]	[18, 80, 738, 2288, 137, 7, 75, 14, 22, 4, 56, 146, 1479, 233, 16, 30, 10, 26, 127, 680, 75, 4, 1152, 46, 154, 627, 128, 5]
12070390_173_A1HKYY6XI2OHO1	train_swap	1	[605, 22, 311, 47, 3, 2814]	[605, 22, 18, 11, 311, 47, 3, 2814]	[89, 28, 3, 90, 68, 36, 164, 585, 70, 33, 1391, 6]	[3, 80, 738, 8, 7, 75, 4, 1152, 46, 154, 627, 128]	[13, 759, 1703, 15, 14, 1806, 5]	[18, 80, 738, 2288, 137, 7, 75, 14, 22, 4, 56, 146, 1479, 233, 16, 30, 10, 26, 127, 680, 75, 4, 1152, 46, 154, 627, 128, 5]
5476726_459_A1CF6U3GF7DZEJ	train_swap	1	[46, 994, 17, 2839, 204, 11, 83, 490]	[46, 994, 17, 2839, 204, 83, 490]	[43, 1585, 271, 1739, 138, 17, 1221, 1438, 1836, 6]	[63, 35, 133, 13, 198, 14, 76, 54, 239]	[13, 63, 35, 133, 198, 14, 76, 54, 239, 5]	[63, 35, 133, 204, 11, 113, 25, 37, 17, 3, 396, 95, 26, 533, 109, 4, 323, 44, 33, 3, 620, 374, 6, 8, 23, 25, 130, 5]
5476726_459_A1CF6U3GF7DZEJ	train_swap	0	[46, 994, 17, 2839, 204, 83, 490]	[46, 994, 17, 2839, 204, 11, 83, 490]	[43, 1585, 271, 1739, 138, 17, 1221, 1438, 1836, 6]	[63, 35, 133, 13, 198, 14, 76, 54, 239]	[13, 63, 35, 133, 198, 14, 76, 54, 239, 5]	[63, 35, 133, 204, 11, 113, 25, 37, 17, 3, 396, 95, 26, 533, 109, 4, 323, 44, 33, 3, 620, 374, 6, 8, 23, 25, 130, 5]
2701138_335_A3TKD7EJ6BM0M5	train_swap	0	[77, 1020, 4, 50, 611, 8, 2526]	[77, 1020, 4, 50, 611, 8, 316]	[105, 432, 801, 34, 10, 1020, 4, 50, 611, 6]	[65, 27, 105, 74]	[18, 65, 27, 270, 295, 5]	[28, 105, 74, 77, 235, 40, 45, 245, 16, 46, 18, 34, 274, 4, 218, 5]
2701138_335_A3TKD7EJ6BM0M5	train_swap	1	[77, 1020, 4, 50, 611, 8, 316]	[77, 1020, 4, 50, 611, 8, 2526]	[105, 432, 801, 34, 10, 1020, 4, 50, 611, 6]	[65, 27, 105, 74]	[18, 65, 27, 270, 295, 5]	[28, 105, 74, 77, 235, 40, 45, 245, 16, 46, 18, 34, 274, 4, 218, 5]
11404235_0_A1DJNUJZN8FE7N	train_swap	0	[123, 24, 11, 145, 2361, 71, 123, 108, 556]	[123, 24, 145, 2361, 71, 123, 108, 556]	[32, 47, 21, 7, 130, 4, 15, 1182, 185, 4646, 2131, 225, 420, 953, 467, 30, 1277, 6]	[194, 13, 15, 136, 14, 47, 37]	[161, 194, 136, 14, 47, 37]	[13, 59, 67, 162, 15, 85, 4, 56, 228, 30, 422, 419, 48, 220, 25, 37, 454, 5]
11404235_0_A1DJNUJZN8FE7N	train_swap	1	[123, 24, 145, 2361, 71, 123, 108, 556]	[123, 24, 11, 145, 2361, 71, 123, 108, 556]	[32, 47, 21, 7, 130, 4, 15, 1182, 185, 4646, 2131, 225, 420, 953, 467, 30, 1277, 6]	[194, 13, 15, 136, 14, 47, 37]	[161, 194, 136, 14, 47, 37]	[13, 59, 67, 162, 15, 85, 4, 56, 228, 30, 422, 419, 48, 220, 25, 37, 454, 5]
5374084_199_A34QZDSTKZ3JO9	train_swap	1	[57, 45, 22, 42, 2267, 3, 340, 4, 847, 3, 241]	[11, 45, 22, 42, 2267, 3, 340, 4, 847, 3, 241]	[463, 847, 3, 3572, 9, 1966, 241, 6]	[459, 157, 76, 35, 636, 340]	[41, 459, 27, 76, 35, 636, 340, 5]	[51, 252, 3, 168, 98, 20, 361, 4, 630, 7, 340, 357, 48, 1240, 1260, 4, 1231, 1247, 6, 95, 213, 19, 98, 20, 361, 11, 4, 6]
5374084_199_A34QZDSTKZ3JO9	train_swap	0	[11, 45, 22, 42, 2267, 3, 340, 4, 847, 3, 241]	[57, 45, 22, 42, 2267, 3, 340, 4, 847, 3, 241]	[463, 847, 3, 3572, 9, 1966, 241, 6]	[459, 157, 76, 35, 636, 340]	[41, 459, 27, 76, 35, 636, 340, 5]	[51, 252, 3, 168, 98, 20, 361, 4, 630, 7, 340, 357, 48, 1240, 1260, 4, 1231, 1247, 6, 95, 213, 19, 98, 20, 361, 11, 4, 6]
11540283_291_A2QVMCGDLTWV9	train_swap	1	[1730, 2252, 12, 226, 18, 23, 139, 1267, 138]	[1730, 2252, 12, 226, 18, 11, 18, 23, 139, 1267, 138]	[4, 1093, 3, 2233, 9, 2562, 3, 4172, 6]	[1032, 813, 12, 817, 1357]	[41, 3, 1032, 813, 12, 817, 515, 5]	[2164, 3, 2024, 1607, 103, 91, 1441, 17, 3, 813, 12, 817, 9, 91, 1718, 4, 950, 16, 1699, 13, 1417, 2091, 229, 5]
11540283_291_A2QVMCGDLTWV9	train_swap	0	[1730, 2252, 12, 226, 18, 11, 18, 23, 139, 1267, 138]	[1730, 2252, 12, 226, 18, 23, 139, 1267, 138]	[4, 1093, 3, 2233, 9, 2562, 3, 4172, 6]	[1032, 813, 12, 817, 1357]	[41, 3, 1032, 813, 12, 817, 515, 5]	[2164, 3, 2024, 1607, 103, 91, 1441, 17, 3, 813, 12, 817, 9, 91, 1718, 4, 950, 16, 1699, 13, 1417, 2091, 229, 5]
9419257_447_APW9F8OTJ4KXO	train_swap	0	[3, 153, 8, 11, 1408, 158]	[3, 153, 8, 1408, 158, 9, 148, 10, 11, 223, 470, 282, 3781, 62, 3729]	[162, 1500, 530, 857, 3, 2785, 12, 1290, 1332, 1639, 6]	[148, 13, 11, 550, 382]	[13, 148, 550, 382, 5]	[148, 10, 965, 162, 4, 622, 328, 6, 46, 10, 3, 453, 9, 456, 12, 382, 40, 900, 16, 993, 16, 991, 9, 725, 5]
9419257_447_APW9F8OTJ4KXO	train_swap	1	[3, 153, 8, 1408, 158, 9, 148, 10, 11, 223, 470, 282, 3781, 62, 3729]	[3, 153, 8, 11, 1408, 158]	[162, 1500, 530, 857, 3, 2785, 12, 1290, 1332, 1639, 6]	[148, 13, 11, 550, 382]	[13, 148, 550, 382, 5]	[148, 10, 965, 162, 4, 622, 328, 6, 46, 10, 3, 453, 9, 456, 12, 382, 40, 900, 16, 993, 16, 991, 9, 725, 5]
5477994_372_AYFOAD75CRBKE	train_swap	0	[3928, 10, 715, 7, 152, 14, 11, 3876, 61, 64]	[59, 13, 165, 7, 2202]	[89, 3623, 4, 63, 54, 13, 11, 15, 85, 4, 127, 155, 46, 26, 113, 48, 61, 115, 6]	[63, 35, 133, 13, 11, 198, 14, 76, 54, 239]	[13, 63, 35, 133, 198, 14, 76, 54, 239, 5]	[63, 35, 133, 204, 11, 113, 25, 37, 17, 3, 396, 95, 26, 533, 109, 4, 323, 44, 33, 3, 620, 374, 6, 8, 23, 25, 130, 5]
5477994_372_AYFOAD75CRBKE	train_swap	1	[59, 13, 165, 7, 2202]	[3928, 10, 715, 7, 152, 14, 11, 3876, 61, 64]	[89, 3623, 4, 63, 54, 13, 11, 15, 85, 4, 127, 155, 46, 26, 113, 48, 61, 115, 6]	[63, 35, 133, 13, 11, 198, 14, 76, 54, 239]	[13, 63, 35, 133, 198, 14, 76, 54, 239, 5]	[63, 35, 133, 204, 11, 113, 25, 37, 17, 3, 396, 95, 26, 533, 109, 4, 323, 44, 33, 3, 620, 374, 6, 8, 23, 25, 130, 5]
7073280_263_A2D7S8Y2FAUWMC	train_swap	1	[118, 8, 114, 1176, 16, 9, 32, 27, 4, 372, 2180]	[118, 8, 11, 114, 1176]	[3, 73, 1630, 4692, 28, 1326, 1146, 46, 111, 15, 881, 23, 19, 8, 11, 3, 99, 4212, 6]	[421, 118, 555]	[43, 169, 14, 118, 324, 117, 338, 5]	[8, 169, 14, 118, 108, 640, 17, 140, 531, 23, 3, 117, 43, 484, 338, 9, 519, 17, 3, 212, 549, 5]
7073280_263_A2D7S8Y2FAUWMC	train_swap	0	[118, 8, 11, 114, 1176]	[118, 8, 114, 1176, 16, 9, 32, 27, 4, 372, 2180]	[3, 73, 1630, 4692, 28, 1326, 1146, 46, 111, 15, 881, 23, 19, 8, 11, 3, 99, 4212, 6]	[421, 118, 555]	[43, 169, 14, 118, 324, 117, 338, 5]	[8, 169, 14, 118, 108, 640, 17, 140, 531, 23, 3, 117, 43, 484, 338, 9, 519, 17, 3, 212, 549, 5]
9953236_359_A2JKETV64OU7DY	train_swap	0	[49, 10, 806, 461, 4, 390, 86, 1861, 565, 156, 6]	[49, 10, 1251, 461, 4, 390, 86, 1861, 565, 156, 6]	[292, 86, 1861, 8, 4368, 9, 4668, 4, 292, 493, 157, 6]	[86, 13, 21, 7, 142, 40, 3, 230]	[13, 86, 21, 7, 142, 40, 3, 230, 5]	[29, 233, 21, 102, 223, 87, 86, 465, 6, 51, 425, 252, 23, 31, 491, 6, 51, 447, 259, 19, 500, 6]
9953236_359_A2JKETV64OU7DY	train_swap	1	[49, 10, 1251, 461, 4, 390, 86, 1861, 565, 156, 6]	[49, 10, 806, 461, 4, 390, 86, 1861, 565, 156, 6]	[292, 86, 1861, 8, 4368, 9, 4668, 4, 292, 493, 157, 6]	[86, 13, 21, 7, 142, 40, 3, 230]	[13, 86, 21, 7, 142, 40, 3, 230, 5]	[29, 233, 21, 102, 223, 87, 86, 465, 6, 51, 425, 252, 23, 31, 491, 6, 51, 447, 259, 19, 500, 6]
2699384_191_A34QZDSTKZ3JO9	train_swap	0	[34, 98, 20, 557, 96, 3, 440, 81, 26, 10, 2298, 3, 135]	[34, 24, 96, 3, 440, 81, 26, 10, 2298, 3, 135]	[89, 91, 259, 683, 4027, 481, 58, 203, 1135, 25, 104, 2298, 548, 481, 26, 10, 260, 28, 25, 115, 6]	[65, 27, 105, 74]	[18, 65, 27, 270, 295, 5]	[28, 105, 74, 77, 235, 40, 45, 245, 16, 46, 18, 34, 274, 4, 218, 5]
2699384_191_A34QZDSTKZ3JO9	train_swap	1	[34, 24, 96, 3, 440, 81, 26, 10, 2298, 3, 135]	[34, 98, 20, 557, 96, 3, 440, 81, 26, 10, 2298, 3, 135]	[89, 91, 259, 683, 4027, 481, 58, 203, 1135, 25, 104, 2298, 548, 481, 26, 10, 260, 28, 25, 115, 6]	[65, 27, 105, 74]	[18, 65, 27, 270, 295, 5]	[28, 105, 74, 77, 235, 40, 45, 245, 16, 46, 18, 34, 274, 4, 218, 5]
6028049_248_A1CF6U3GF7DZEJ	train_swap	0	[97, 65, 949, 114, 2324, 3037, 16, 225, 32, 18, 11, 27]	[97, 65, 949, 114, 2324, 3037, 16, 225, 32, 27]	[2107, 8, 249, 1199, 9, 23, 68, 111, 137, 115, 4, 1265, 6, 430, 16, 19, 127, 3242, 4, 3408, 23, 2107, 405, 7, 2037, 115, 6]	[1199, 65, 18, 11, 311, 177, 1345]	[18, 1199, 65, 311, 25, 177, 1345, 5]	[13, 60, 224, 189, 177, 1429, 999, 14, 245, 39, 7, 75, 12, 3024, 1675, 572, 17, 278, 5]
6028049_248_A1CF6U3GF7DZEJ	train_swap	1	[97, 65, 949, 114, 2324, 3037, 16, 225, 32, 27]	[97, 65, 949, 114, 2324, 3037, 16, 225, 32, 18, 11, 27]	[2107, 8, 249, 1199, 9, 23, 68, 111, 137, 115, 4, 1265, 6, 430, 16, 19, 127, 3242, 4, 3408, 23, 2107, 405, 7, 2037, 115, 6]	[1199, 65, 18, 11, 311, 177, 1345]	[18, 1199, 65, 311, 25, 177, 1345, 5]	[13, 60, 224, 189, 177, 1429, 999, 14, 245, 39, 7, 75, 12, 3024, 1675, 572, 17, 278, 5]
7447002_600_A1I4CYG5YDFTYM	train_swap	1	[23, 8, 3020, 46, 1697, 8, 564]	[23, 8, 11, 46, 1697, 8]	[301, 371, 2411, 1948, 16, 1167, 16, 9, 3036, 9, 2790, 39, 820, 19, 8, 308, 6]	[301, 371, 10, 415, 52, 50, 312]	[10, 301, 371, 415, 52, 50, 312, 5]	[8, 7, 82, 301, 372, 415, 52, 7, 82, 1398, 35, 1437, 5, 8, 7, 790, 106, 150, 131, 52, 7, 790, 1400, 1167, 5]
7447002_600_A1I4CYG5YDFTYM	train_swap	0	[23, 8, 11, 46, 1697, 8]	[23, 8, 3020, 46, 1697, 8, 564]	[301, 371, 2411, 1948, 16, 1167, 16, 9, 3036, 9, 2790, 39, 820, 19, 8, 308, 6]	[301, 371, 10, 415, 52, 50, 312]	[10, 301, 371, 415, 52, 50, 312, 5]	[8, 7, 82, 301, 372, 415, 52, 7, 82, 1398, 35, 1437, 5, 8, 7, 790, 106, 150, 131, 52, 7, 790, 1400, 1167, 5]
11891604_674_A1LZPWVZRTUZD0	train_swap	0	[3, 60, 13, 604, 1181, 17, 69, 75]	[3, 60, 13, 11, 604, 1181, 17, 69, 75]	[60, 1425, 65, 42, 604, 1181, 16, 91, 2584, 76, 713, 48, 65, 6]	[60, 13, 352, 65]	[13, 3, 60, 352, 65, 5]	[13, 3, 60, 362, 65, 4, 539, 44, 443, 14, 723, 393, 16, 358, 306, 9, 172, 14, 3, 411, 9, 616, 5]
11891604_674_A1LZPWVZRTUZD0	train_swap	1	[3, 60, 13, 11, 604, 1181, 17, 69, 75]	[3, 60, 13, 604, 1181, 17, 69, 75]	[60, 1425, 65, 42, 604, 1181, 16, 91, 2584, 76, 713, 48, 65, 6]	[60, 13, 352, 65]	[13, 3, 60, 352, 65, 5]	[13, 3, 60, 362, 65, 4, 539, 44, 443, 14, 723, 393, 16, 358, 306, 9, 172, 14, 3, 411, 9, 616, 5]
3176054_0_A2QVMCGDLTWV9	train_swap	0	[1163, 8, 11, 39, 1282, 7, 387, 39, 61, 1203]	[1163, 8, 39, 1282, 7, 387, 39, 61, 1203]	[1163, 8, 7, 387, 6]	[63, 133, 18, 11, 311, 7, 177, 291]	[18, 63, 133, 311, 7, 177, 291, 5]	[51, 852, 113, 7, 844, 939, 14, 328, 91, 144, 25, 37, 40, 63, 6, 46, 10, 189, 724, 17, 3, 80, 984, 5]
3176054_0_A2QVMCGDLTWV9	train_swap	1	[1163, 8, 39, 1282, 7, 387, 39, 61, 1203]	[1163, 8, 11, 39, 1282, 7, 387, 39, 61, 1203]	[1163, 8, 7, 387, 6]	[63, 133, 18, 11, 311, 7, 177, 291]	[18, 63, 133, 311, 7, 177, 291, 5]	[51, 852, 113, 7, 844, 939, 14, 328, 91, 144, 25, 37, 40, 63, 6, 46, 10, 189, 724, 17, 3, 80, 984, 5]
6026123_88_AE861G0AY5RGT	train_swap	0	[32, 1328, 2414, 725, 114, 2353, 922]	[32, 21, 2414, 725, 114, 2353, 922]	[32, 10, 251, 4, 15, 838, 6]	[160, 8, 11, 38, 14, 66]	[8, 160, 38, 14, 66, 5]	[213, 51, 12, 73, 187, 112, 20, 346, 4, 15, 307, 6, 8, 3, 205, 38, 14, 66, 5]
6026123_88_AE861G0AY5RGT	train_swap	1	[32, 21, 2414, 725, 114, 2353, 922]	[32, 1328, 2414, 725, 114, 2353, 922]	[32, 10, 251, 4, 15, 838, 6]	[160, 8, 11, 38, 14, 66]	[8, 160, 38, 14, 66, 5]	[213, 51, 12, 73, 187, 112, 20, 346, 4, 15, 307, 6, 8, 3, 205, 38, 14, 66, 5]
13657334_419_A3TKD7EJ6BM0M5	train_swap	0	[558, 1575, 9, 1794, 10, 20, 7, 334, 301]	[558, 1575, 9, 1794, 10, 7, 334, 301]	[3, 753, 43, 1956, 102, 1002, 17, 558, 1575, 9, 1794, 6]	[32, 18, 20, 27, 3, 552]	[18, 32, 27, 3, 552, 5]	[42, 3, 451, 157, 12, 3, 305, 129, 15, 94, 827, 71, 3, 756, 112, 981, 5]
13657334_419_A3TKD7EJ6BM0M5	train_swap	1	[558, 1575, 9, 1794, 10, 7, 334, 301]	[558, 1575, 9, 1794, 10, 20, 7, 334, 301]	[3, 753, 43, 1956, 102, 1002, 17, 558, 1575, 9, 1794, 6]	[32, 18, 20, 27, 3, 552]	[18, 32, 27, 3, 552, 5]	[42, 3, 451, 157, 12, 3, 305, 129, 15, 94, 827, 71, 3, 756, 112, 981, 5]
2700703_505_A1CF6U3GF7DZEJ	train_swap	1	[123, 111, 56, 23, 296, 119]	[123, 98, 20, 56, 23, 296, 119]	[292, 270, 1395, 112, 3, 90, 575, 406, 12, 292, 942, 3367, 990, 77, 4518, 17, 270, 8, 1600, 537, 6]	[65, 27, 105, 74]	[18, 65, 27, 270, 295, 5]	[28, 105, 74, 77, 235, 40, 45, 245, 16, 46, 18, 34, 274, 4, 218, 5]
2700703_505_A1CF6U3GF7DZEJ	train_swap	0	[123, 98, 20, 56, 23, 296, 119]	[123, 111, 56, 23, 296, 119]	[292, 270, 1395, 112, 3, 90, 575, 406, 12, 292, 942, 3367, 990, 77, 4518, 17, 270, 8, 1600, 537, 6]	[65, 27, 105, 74]	[18, 65, 27, 270, 295, 5]	[28, 105, 74, 77, 235, 40, 45, 245, 16, 46, 18, 34, 274, 4, 218, 5]
6861302_449_A104V8NZIQFN2F	train_swap	0	[47, 391, 13, 15, 85, 4, 3057, 3, 2357, 933]	[92, 3661, 391, 13, 15, 85, 4, 3057, 3, 2357, 933]	[71, 300, 112, 85, 16, 3, 333, 42, 325, 103, 225, 391, 24, 361, 3, 99, 268, 625, 52, 3, 1977, 12, 3, 1078, 887, 6]	[300, 13, 11, 15, 85]	[13, 300, 15, 85, 5]	[19, 31, 7, 802, 880, 17, 893, 16, 896, 9, 40, 3, 333, 6, 710, 41, 20, 762, 3, 217, 6, 13, 32, 127, 709, 44, 5]
6861302_449_A104V8NZIQFN2F	train_swap	1	[92, 3661, 391, 13, 15, 85, 4, 3057, 3, 2357, 933]	[47, 391, 13, 15, 85, 4, 3057, 3, 2357, 933]	[71, 300, 112, 85, 16, 3, 333, 42, 325, 103, 225, 391, 24, 361, 3, 99, 268, 625, 52, 3, 1977, 12, 3, 1078, 887, 6]	[300, 13, 11, 15, 85]	[13, 300, 15, 85, 5]	[19, 31, 7, 802, 880, 17, 893, 16, 896, 9, 40, 3, 333, 6, 710, 41, 20, 762, 3, 217, 6, 13, 32, 127, 709, 44, 5]
11894812_0_A34QZDSTKZ3JO9	train_swap	0	[3, 60, 41, 20, 352, 61, 64]	[3, 60, 1532, 61, 64]	[61, 64, 521, 58, 13, 15, 3, 2193, 621, 12, 3, 60, 6]	[60, 13, 11, 352, 65]	[13, 3, 60, 352, 65, 5]	[13, 3, 60, 362, 65, 4, 539, 44, 443, 14, 723, 393, 16, 358, 306, 9, 172, 14, 3, 411, 9, 616, 5]
11894812_0_A34QZDSTKZ3JO9	train_swap	1	[3, 60, 1532, 61, 64]	[3, 60, 41, 20, 352, 61, 64]	[61, 64, 521, 58, 13, 15, 3, 2193, 621, 12, 3, 60, 6]	[60, 13, 11, 352, 65]	[13, 3, 60, 352, 65, 5]	[13, 3, 60, 362, 65, 4, 539, 44, 443, 14, 723, 393, 16, 358, 306, 9, 172, 14, 3, 411, 9, 616, 5]
9417806_386_A104V8NZIQFN2F	train_swap	0	[51, 1424, 18, 20, 21, 925, 9, 1155, 2870, 12, 386]	[1424, 10, 960, 12, 925, 9, 1155, 2870, 12, 386]	[110, 1615, 4, 206, 25, 1424, 6]	[148, 13, 11, 550, 382]	[13, 148, 550, 382, 5]	[148, 10, 965, 162, 4, 622, 328, 6, 46, 10, 3, 453, 9, 456, 12, 382, 40, 900, 16, 993, 16, 991, 9, 725, 5]
9417806_386_A104V8NZIQFN2F	train_swap	1	[1424, 10, 960, 12, 925, 9, 1155, 2870, 12, 386]	[51, 1424, 18, 20, 21, 925, 9, 1155, 2870, 12, 386]	[110, 1615, 4, 206, 25, 1424, 6]	[148, 13, 11, 550, 382]	[13, 148, 550, 382, 5]	[148, 10, 965, 162, 4, 622, 328, 6, 46, 10, 3, 453, 9, 456, 12, 382, 40, 900, 16, 993, 16, 991, 9, 725, 5]
11411383_0_A104V8NZIQFN2F	train_swap	0	[194, 8, 11, 46, 8, 99, 14, 37]	[194, 8, 46, 8, 99, 14, 37]	[59, 3498, 15, 202, 4, 556, 46, 8, 99, 14, 25, 37, 9, 322, 6]	[194, 13, 11, 15, 136, 14, 47, 37]	[161, 194, 136, 14, 47, 37]	[13, 59, 67, 162, 15, 85, 4, 56, 228, 30, 422, 419, 48, 220, 25, 37, 454, 5]
11411383_0_A104V8NZIQFN2F	train_swap	1	[194, 8, 46, 8, 99, 14, 37]	[194, 8, 11, 46, 8, 99, 14, 37]	[59, 3498, 15, 202, 4, 556, 46, 8, 99, 14, 25, 37, 9, 322, 6]	[194, 13, 11, 15, 136, 14, 47, 37]	[161, 194, 136, 14, 47, 37]	[13, 59, 67, 162, 15, 85, 4, 56, 228, 30, 422, 419, 48, 220, 25, 37, 454, 5]
7097300_432_A1DJNUJZN8FE7N	train_swap	0	[246, 935, 924, 1906, 3084, 3173]	[246, 935, 203, 1906, 141, 3084, 3173]	[2007, 4, 366, 3624, 3514, 935, 8, 82, 14, 3, 304, 718, 16, 225, 3414, 4, 762, 97, 800, 3410, 6]	[246, 125, 8, 267, 3, 395]	[8, 246, 125, 267, 3, 395, 5]	[7, 275, 711, 835, 3, 1238, 517, 12, 246, 125, 16, 95, 10, 49, 50, 241, 5, 8, 19, 250, 4, 159, 246, 17, 7, 104, 12, 695, 125, 1230, 5]
7097300_432_A1DJNUJZN8FE7N	train_swap	1	[246, 935, 203, 1906, 141, 3084, 3173]	[246, 935, 924, 1906, 3084, 3173]	[2007, 4, 366, 3624, 3514, 935, 8, 82, 14, 3, 304, 718, 16, 225, 3414, 4, 762, 97, 800, 3410, 6]	[246, 125, 8, 267, 3, 395]	[8, 246, 125, 267, 3, 395, 5]	[7, 275, 711, 835, 3, 1238, 517, 12, 246, 125, 16, 95, 10, 49, 50, 241, 5, 8, 19, 250, 4, 159, 246, 17, 7, 104, 12, 695, 125, 1230, 5]
13556994_112_A34QZDSTKZ3JO9	train_swap	0	[3, 671, 64, 18, 11, 271, 21, 82, 37]	[3, 671, 64, 18, 21, 82, 37]	[1754, 4147, 17, 671, 64, 10, 7, 2256, 12, 25, 608, 1566, 9, 13, 15, 2911, 14, 713, 9, 2331, 6]	[671, 64, 10, 1173, 35, 973, 34]	[1102, 92, 3, 99, 2155]	[10, 671, 64, 16, 28, 25, 76, 393, 12, 2032, 9, 2118, 16, 1173, 35, 973, 34, 5]
13556994_112_A34QZDSTKZ3JO9	train_swap	1	[3, 671, 64, 18, 21, 82, 37]	[3, 671, 64, 18, 11, 271, 21, 82, 37]	[1754, 4147, 17, 671, 64, 10, 7, 2256, 12, 25, 608, 1566, 9, 13, 15, 2911, 14, 713, 9, 2331, 6]	[671, 64, 10, 1173, 35, 973, 34]	[1102, 92, 3, 99, 2155]	[10, 671, 64, 16, 28, 25, 76, 393, 12, 2032, 9, 2118, 16, 1173, 35, 973, 34, 5]
12536410_694_A2JKETV64OU7DY	train_swap	1	[1187, 1648, 499, 70, 12, 608, 42, 905, 3, 151, 6]	[1187, 1648, 499, 70, 12, 608, 42, 370, 3, 151, 6]	[992, 253, 706, 14, 289, 152, 4251, 4267, 9, 41, 11, 488, 76, 4069, 39, 2296, 3512, 41, 6]	[471, 253, 36, 224, 3, 153]	[36, 471, 253, 224, 3, 153, 5]	[14, 47, 3, 1041, 210, 741, 35, 1050, 253, 16, 19, 31, 72, 1028, 873, 84, 9, 81, 19, 36, 21, 55, 639, 33, 114, 983, 439, 6]
12536410_694_A2JKETV64OU7DY	train_swap	0	[1187, 1648, 499, 70, 12, 608, 42, 370, 3, 151, 6]	[1187, 1648, 499, 70, 12, 608, 42, 905, 3, 151, 6]	[992, 253, 706, 14, 289, 152, 4251, 4267, 9, 41, 11, 488, 76, 4069, 39, 2296, 3512, 41, 6]	[471, 253, 36, 224, 3, 153]	[36, 471, 253, 224, 3, 153, 5]	[14, 47, 3, 1041, 210, 741, 35, 1050, 253, 16, 19, 31, 72, 1028, 873, 84, 9, 81, 19, 36, 21, 55, 639, 33, 114, 983, 439, 6]
6950733_110_A1I4CYG5YDFTYM	train_swap	0	[26, 10, 55, 1176, 23, 221, 20, 1235, 537, 17, 3, 377, 190, 12, 25, 1989, 9, 412, 12, 134, 103, 1222, 17, 3, 1259]	[26, 10, 55, 1176, 23, 24, 1235, 537, 17, 3, 377, 190, 12, 25, 1989, 9, 134, 26, 204, 21, 103, 1222, 17, 3, 1259]	[421, 118, 1761, 4142, 14, 232, 4527, 839, 9, 24, 420, 126, 4, 2206, 4255, 87, 579, 4401, 30, 4431, 6]	[421, 118, 555]	[43, 169, 14, 118, 324, 117, 338, 5]	[8, 169, 14, 118, 108, 640, 17, 140, 531, 23, 3, 117, 43, 484, 338, 9, 519, 17, 3, 212, 549, 5]
6950733_110_A1I4CYG5YDFTYM	train_swap	1	[26, 10, 55, 1176, 23, 24, 1235, 537, 17, 3, 377, 190, 12, 25, 1989, 9, 134, 26, 204, 21, 103, 1222, 17, 3, 1259]	[26, 10, 55, 1176, 23, 221, 20, 1235, 537, 17, 3, 377, 190, 12, 25, 1989, 9, 412, 12, 134, 103, 1222, 17, 3, 1259]	[421, 118, 1761, 4142, 14, 232, 4527, 839, 9, 24, 420, 126, 4, 2206, 4255, 87, 579, 4401, 30, 4431, 6]	[421, 118, 555]	[43, 169, 14, 118, 324, 117, 338, 5]	[8, 169, 14, 118, 108, 640, 17, 140, 531, 23, 3, 117, 43, 484, 338, 9, 519, 17, 3, 212, 549, 5]
